domain,MX_found,SPF,SPF_valid,SPF_secure,DMARC,DMARC_valid,DMARC_secure,DKIM,DKIM_selector,DKIM_valid,DNSSEC_signed
presalpetroleo.gov.br,True,v=spf1 include:spf.protection.outlook.com -all,True,True,,False,False,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDKZDAZRqmQZTITu8N3jlhkIUdZgWxq8O5gNd1BJ5V+nv8e0IKCXeRTaoVzNI8tIh92zV7d96XkYlwIRuDkuyduVqnSyCxbfrNuBDfV1rQ1KIt7Dmjwuq2s/2e0t30JmhH2DwouUGba94MTvic2g8UffUet36nuPMYF0RJStD6e3wIDAQAB;,selector1,True,True
presidencia.gov.br,True,v=spf1 ip4:200.152.47.208/32 ip4:200.152.47.212/32 ip4:200.152.47.223/32 ip4:200.152.47.231/32 ip4:200.152.47.232/32 ip4:170.246.252.0/22 ip4:200.152.47.89/29 ip4:177.15.129.254/32 include:spf.protection.outlook.com -all,True,True,v=DMARC1; p=quarantine; pct=5; rua=mailto:dmarc@presidencia.gov.br; ruf=mailto:dmarc@presidencia.gov.br; fo=1,True,True,,,False,True
previc.gov.br,True,v=spf1 mx ip4:189.9.13.137 ip4:189.9.13.138 include:spf.protection.outlook.com ~all,True,True,v=DMARC1; p=quarantine; pct=5; rua=mailto:postmaster@previc.gov.br; ruf=mailto:postmaster@previc.gov.br; adkim=r; aspf=r,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvD3UCwK15XoQUsk/btycZQyj5oLmgJcmNZTnuFpcayvNjHIA8SQddnaJXtWAnSUyYyPXdzIb0qn38KEWm0XzEddjAw0yRRvrTaBUct/tsVJJaaicssU8Cw8ntN46VJ0fThUJgiyNVqJ1SkDjeoswvcLDUrwCDM2x/I5HXTh3xmRwhgsNV0Ju93y48rAMFmULI"" ""JVgSdut+98TJeSA0e+km20/0JjLgzztSQYVqACeXyWMi/8Ltmw+JSDmPRn+HcKyGbM9wjR+1AYPeRBwFO/VeP9OW3yw2Q/bwUqJp5SWgOTRUg59msCht0U0xXla5SwJ00xTcgsFKCap2TP8kosEbQIDAQAB;",selector1,True,False
previdencia.gov.br,True,v=spf1 ip4:161.148.21.192/26 ip4:161.148.50.192/26 ip4:200.152.40.96/32 include:spf.protection.outlook.com include:spf.mlicloud.com -all,True,True,v=DMARC1; p=none; rua=mailto:postmaster@previdencia.gov.br; ruf=mailto:postmaster@previdencia.gov.br; fo=1;,True,False,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDAbmXUsx1w3E5VKy5ua8Kgwm4QjD0NnabjwOA2H/GDU66XCwXYW8o4WhsOqAebFkA7L5Wy4K+5tFo0LX4whQstHKV4URP6IgdtWLLTVWg2GmgBhMFmyMUcwb+NnF9IwMVfibyYgzD182wfO2BhozxqFzFhnK2c6S1R8BrxNDJLWQIDAQAB,default,True,False
previdenciasocial.gov.br,False,,False,False,,False,False,,,False,False
prf.gov.br,True,v=spf1 ip4:189.9.13.192/26 ip4:138.122.112.0/23 a mx include:_spf.google.com -all,True,True,v=DMARC1; p=reject; pct=100; rua=mailto:disti@prf.gov.br; adkim=s; aspf=s,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAh5xWYwZaM5Bz7BlCdM6vhLU6F0KBHYxB9w6UL8Ci0YvHw26uGofHt40f41O5+5FARUp4PCNC2j"" ""1zVLrVjq9NAWu6L7irl9iUT6Xpuk0Ke4KwVViStWpR7QYXOJdyMNcFpS72Nqp0SIxZKLblpX8j3BxOHMAsQxmvDHVLx0HQOohWr8ewpDzo5nfGBEffVClS515b76swjLZS4UlBbH0"" ""wSvEBjEGu1dyk1VNP1bkxjesxO0ck3ku4PY6paHh3xePHf7Y9ZA/Zbp+isbVq+GBpOrxZMvkt1B8qF09jyVKry2UWFApsS2tIQi6sddWpegql3J3FnwU7HZocxR2pS//IRwIDAQAB",google,True,False
procel.gov.br,False,,False,False,,False,False,,,False,False
processoeletronico.gov.br,False,,False,False,,False,False,,,False,False
processoeletroniconacional.gov.br,False,,False,False,,False,False,,,False,False
prodeb.gov.br,True,v=spf1 include:spf.protection.outlook.com -all,True,True,,False,False,,,False,True
prodemge.gov.br,True,v=spf1 include:spf.protection.outlook.com ip4:200.219.129.26 ip4:200.198.23.162 ip4:200.198.4.0/24 ip4:200.198.20.187/32 -all,True,True,v=DMARC1; p=reject; rua=mailto:wilton.goncalves@prodemge.gov.br; pct=100,True,True,"v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQC6tfQX/6xgR525M8StVE6Eshs8tRTMvwocl5Gnlumf1yln07VwmplBnG7eoGgC0SAp5uEPE7mvs+LalER+Jhl5hEXCo0I4Ipf1xulrJHdGpvX5ccf6eySG7UEAMRL0QewiU0rGLgAQkNfi8MffyyYA2UMumWFMlZ43NLT4zprd/wIDAQAB; n=1024,1488591179,1"" ""504488779",selector1,True,False
prodepa.gov.br,True,v=spf1 ip4:177.74.1.130 ip4:177.74.11.51 ip4:177.74.11.52 ip4:177.74.11.53 ip4:177.74.11.54 a:colab-mta-ext-01.pa.gov.br a:colab-mta-ext-02.pa.gov.br a:colab-mta-int-01.pa.gov.br a:colab-mta-int-02.pa.gov.br ~all,True,True,,False,False,,,False,True
programaarpa.gov.br,False,,False,False,,False,False,,,False,False
proinfa.gov.br,False,,False,False,,False,False,,,False,False
proinfo.gov.br,False,,False,False,,False,False,,,False,False
projetobrasilmunicipios.gov.br,False,,False,False,,False,False,,,False,False
projetocrescer.gov.br,False,,False,False,,False,False,,,False,False
projud.gov.br,False,,False,False,,False,False,,,False,False
promocaocomercial.gov.br,False,,False,False,,False,False,,,False,False
protegeer.gov.br,False,,False,False,,False,False,,,False,False
protocolo.gov.br,False,,False,False,,False,False,,,False,False
protocolointegrado.gov.br,False,,False,False,,False,False,,,False,False
prove.gov.br,True,v=spf1 +a +mx +ip4:69.73.181.140 ~all,True,True,,False,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAz2C+gtTzfz6fVtgWW/Ciix2KyQxxvHVn86eBM3y4g7Fi3gAhnVeKkvRj5ci2JkdrfQa7o2HY6nx33hjX77yaK/TTvRlbMUud+SOv83P0OEJKfx0FLMbTsLR1egcSJ585qgGMSx1Ecz28KrZ9NDi3gzekB/kc5vh9NloUEWsqrEo3vQqU2CRcr5s7ZiXSpYinz"" ""XS+rCV2JXJQHHqkQW5uFmh78cT3Pf43weQbNjNTs+hqjh3YmQdIyzWhn9H6RR1hKd86ap2e+QbqBYzTQJZXIKHUidhCa1F9d1kpFRGcomTHegOXG9+uU7NdbDSbHGa8H1Xp8WiwFk4DnlVOqekAMwIDAQAB;",default,True,False
prr4.gov.br,False,,False,False,,False,False,,,False,False
prsc.gov.br,False,,False,False,,False,False,,,False,False
prt16.gov.br,False,,False,False,,False,False,,,False,False
prt21.gov.br,False,,False,False,,False,False,,,False,False
prt3.gov.br,False,,False,False,,False,False,,,False,False
prt4.gov.br,False,,False,False,,False,False,,,False,False
prt6.gov.br,False,,False,False,,False,False,,,False,False
prt8.gov.br,False,,False,False,,False,False,,,False,False
publicgovernance.gov.br,False,,False,False,,False,False,,,False,False
purn.gov.br,False,,False,False,,False,False,,,False,False
quina.gov.br,False,,False,False,,False,False,,,False,False
quiosque.gov.br,False,,False,False,,False,False,,,False,False
quiosqueredegoverno.gov.br,False,,False,False,,False,False,,,False,False
radiobras.gov.br,False,,False,False,,False,False,,,False,False
radiocamara.gov.br,False,,False,False,,False,False,,,False,False
radiojustica.gov.br,False,,False,False,,False,False,,,False,False
rais.gov.br,False,,False,False,,False,False,,,False,False
rap.gov.br,False,,False,False,,False,False,,,False,False
rapidinha.gov.br,False,,False,False,,False,False,,,False,False
raspadinhadacaixa.gov.br,False,,False,False,,False,False,,,False,False
raspadinhafederal.gov.br,False,,False,False,,False,False,,,False,False
rb.gov.br,True,v=spf1 ip4:177.126.164.0/24 ip4:67.21.114.0/24 ip4:67.21.115.0/24 ip4:200.155.24.164 ip4:200.155.24.165 ip4:8.25.45.0/24 ip4:67.21.119.0/24 ip4:177.126.164.0/24 ip6:2001:12e8:1002:7::/64 ip4:200.20.85.2 ip4:161.148.21.192/26 ip4:161.148.50.192/26 -all,True,True,v=DMARC1; p=reject; rua=mailto:informatica@rb.gov.br; ruf=mailto:informatica@rb.gov.br; fo=1; adkim=s; aspf=s,True,True,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDDFMZmBlI0HzqMpVP7l5sp5/3GFNrhpabVJjSs75MQOE2XwvTfxviHKj2MamqxS/ucxV0o+4Q81va5iqK0mIKC/u5iDzxITmuY4LEZ/k4RBykQeir1RFTEDSB9/e0i8SBV8yl2TghoaQuMIMVx7uSzV5CgyKDKIhDuUN67KDuyyQIDAQAB,default,True,False
rbmlq.gov.br,True,v=spf1 ip4:200.132.19.141 mx mx:inmetro.rs.gov.br mx:colaborador.inmetro.rs.gov.br a:ksmg.inmetro.rs.gov.br -all,True,True,v=DMARC1; p=quarantine; rua=mailto:dmarcreport@rbmlq.gov.br; ruf=mailto:dmarcreport-ruf@rbmlq.gov.br; sp=reject; ri=86400,True,True,"v=DKIM1; k=rsa; "" ""p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDE4mx/xfY2OJtXa0979Shvejl8y3nx7FkVO1VdnV1nrr9vAejLq6XXzWBxmYZ6oBIbHzEQ7cbF7ehZBmYVuy+L2bW3/PWLG9f4qS+12zjTaRmViGORVkUdHyX6Vmb+MFA9+iV/jH2Kfzg3XlORC/tbg23x2lUmGO7j9e7jbUzD8wIDAQAB",mail,True,False
recadastramento.gov.br,False,,False,False,,False,False,,,False,False
receita.gov.br,False,,False,False,,False,False,,,False,False
receitafederal.gov.br,False,,False,False,,False,False,,,False,False
rede.gov.br,False,,False,False,,False,False,,,False,False
redebrasildigital.gov.br,False,,False,False,,False,False,,,False,False
redecidadao.gov.br,False,,False,False,,False,False,,,False,False
redecontrole.gov.br,True,v=spf1 mx ip4:138.186.98.210/32 ip4:138.186.96.210/32 ip4:138.186.96.44/32 ip4:138.186.98.44/32 include:spf.protection.outlook.com -all,True,True,v=DMARC1; p=quarantine; rua=mailto:dmarc@redecontrole.gov.br; ruf=mailto:dmarc@redecontrole.gov.br; fo=1; adkim=r; aspf=s; pct=100; rf=afrf; ri=86400,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwJz4tGHHEyxhXs5eBP9neKa+9M+Al04jkqXWKyFjCeSKBfWpJCL3kg9qIpzyUerh5s7EVbeHwyiwlcva+NaaEolzt7ddSTkN2qgjoG//LRlTev0HRE9KpMI8aWs9P9FHJRxLvys3SWtXpN3sKquUuQcu/im1yP/tVeUlBKtucfsJTxkJNRAcUZJ4X4hTS73Zk"" ""o+0vOZKQuBtu4WG8Xm9xZtYySOWA0a/tDR6JxniRC0P2T7LZweSDim9bhnWrL34XFKEp1MhHptUEuJl5zKbynE9P3073BaMBdl3RT+cgCd/uXgryYBza2W3FRnlfxiJIhYsk0CXuUuHbXiG9iBPXQIDAQAB;",selector1,True,True
rededecontrole.gov.br,True,v=spf1 mx ip4:138.186.98.210/32 ip4:138.186.96.210/32 ip4:138.186.96.44/32 ip4:138.186.98.44/32 include:spf.protection.outlook.com -all,True,True,,False,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA3DDp7AtIJKvs8ZNwFxvhGuelW+np87eAqTV7mAlkSQgGcexjJhdyDSdW2hK6eixlYnAm8itAhk08ClVJL3k26DVHd/Q29Bq6wR9K+kOkhdpFrxSKKc9B7w+eAwjJXvbtWL5fLa0T8VPwryREN7v2yFCsjRu1RgmnlWMAwoIkw10vSIy1LfhYg3xgwjBOO6cc7"" ""pb1i1YgOmIXg17yglgnefw18TaGjIytpsbnUGO/wQaLGYac4RvHccoxofcieOaiEF9uhkvLmCyUEflarWgKe2epzgj4U2QJAhw0R0PxW5kXdIsvlyXZgD2LydMm9p8+9cgvoDBJvfjpSnfhbtFwDQIDAQAB;",selector1,True,True
rededoesporte.gov.br,True,,False,False,,False,False,,,False,False
rededojudiciario.gov.br,False,,False,False,,False,False,,,False,False
rededopoderjudiciario.gov.br,False,,False,False,,False,False,,,False,False
redefloresta.gov.br,False,,False,False,,False,False,,,False,False
redegoverno.gov.br,True,v=spf1 ip4:161.148.21.0/24 ip4:161.148.50.192/26 -all,True,True,v=DMARC1; p=none; rua=mailto:dmarc@serpro.gov.br; adkim=r; aspf=r; pct=100; sp=none,True,False,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQC5IvgpVUmolELUYqTXjecZij0CRw/d/k6fQySYsMbeyJREPIRtdFWChT4la2Kw6bVXxDSHYk5mvYoS0P0+/9bFOsDoHo9Jr4JQSSW+KPjTN4K0jOiwfJNBKQjzrkvh91aAxbsh9t3jOPVgQCouhyPOUCRca7MZWhHVBBxcjtoTPQIDAQAB,default,True,False
redejudiciario.gov.br,False,,False,False,,False,False,,,False,False
redesim.gov.br,False,,False,False,,False,False,,,False,False
redesimples.gov.br,False,,False,False,,False,False,,,False,False
redesocial.gov.br,False,,False,False,,False,False,,,False,False
reformapostal.gov.br,False,,False,False,,False,False,,,False,False
regulacao.gov.br,False,,False,False,,False,False,,,False,False
relacoesexteriores.gov.br,False,,False,False,,False,False,,,False,False
reluz.gov.br,False,,False,False,,False,False,,,False,False
reuse.gov.br,False,,False,False,,False,False,,,False,False
rexp.gov.br,False,,False,False,,False,False,,,False,False
rfb.gov.br,True,v=spf1 ip4:161.148.21.192/26 ip4:161.148.50.192/26 ip4:189.9.20.83 ip4:200.152.40.96 include:spf.protection.outlook.com -all,True,True,v=DMARC1; p=reject; sp=reject; pct=100;ruf=mailto:dmarc@rfb.gov.br; rua=mailto:dmarc@rfb.gov.br; fo=1,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAs6wHdhTLArjN4I5CSMepCim62pgaeWVwiLvb9moVd5H3aaHVuQqL8sSjLYRPkWt82G0Qpr3Dldz7gaNDmItm6rXpSdb0Ek9g7LKOL8wUpvDGN9gu54aaj6gE8d2f82BJ21fVuHcwI77j5S7/fwNYdClcaddYGeER2U3UluSQDH5trpN37dbLdodPKRg3kuPX3"" ""5jgSEg/mGjPfMQgfSbDf42DyzjZ7LOIR12wVIZGBAcR2TAGnh2aQBwJD5bWriLzlesMF7frHhjK22gx6z/CAmO02GoiEzdtaNq+w5Jt3cSAr+flf0vmAL6ZnOy+m3YgSOqvN4V15guZ0RxbAWQkLQIDAQAB;",selector1,True,True
rffsa.gov.br,False,,False,False,,False,False,,,False,False
rio.gov.br,True,v=spf1 mx ip4:200.157.228.131/32 ip4:187.111.97.128/27 ~all,True,True,"v=DMARC1; p=none; pct=100; rua=mailto:postmaster@rio.rj.gov.br,mailto:re+cnveuobpbrj@dmarc.postmarkapp.com; ruf=mailto:postmaster@rio.rj.gov.br; sp=none; aspf=r; ri=86400",True,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwE3T3DBZ9WfUFWVdqbN2ZxqxxT94CUOl3Wx6ROzqYyDCPR/Rruwm6WHZksQGy8MGke0vqlxcxVCFOPT/Y1TVTNJ6vi5oNDKonYF7UAxILu0VRts1hZUywdaEBvznCa82wjx/qsVuFHECQ0grSZmhwrc9DSDgbILZ5U7v5SqelvDKzcvIktoM"" ""R30J0WXPSZMjpMjlFlkz3cOgl94p7JQ+RixhwuVUKraJRAjBmTSGeX1UePZBcS16buyqTkQIDUFheTs3Mbbmja1+CE7fZ9G+aUNA8SzhZD9FSfBhS7VUhMOX8u02ksh0Y1+ET7e+IekxgHb+d8mTdqQuuHhRxRgqFwIDAQAB",mail,True,False
rio20.gov.br,False,,False,False,,False,False,,,False,False
riocmsi.gov.br,True,v=spf1 ip4:161.148.173.0/24 ip4:161.148.24.0/24 ip4:161.148.21.0/24 -all,True,True,,False,False,,,False,False
rj.gov.br,True,v=spf1 ip4:187.62.129.128/26 ip4:187.62.130.128/25 include:_spf.aldeamo.com -all,True,True,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email; fo=1,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvNuhpQ4nOTVyadtm2h8f7eyNcCA3l59s+H4Ic6thjT+xFgastl0j+CNyswf6O/LP4KFbHEcZOj/bHp7DFDhJOeKPz1rxE9MfNpnF/Ry8u6IFnMX3Y5RBm+O7Cip7HalA3/J7x088tsGXYGUtJpKekcWaeDIXpPeVWsu7TU6QbkbWDmkIm/EyRowIggIeFT1yg"" ""SntYLmcqGBAhCesM76hegKhLCO2NVVSrlZDHPqHMak0Qz34u1d/uxmeumxNRbRqyXd7HzngRtAHhaK5xmud1pN+2W6W54Upxytu7QteBZhzhtpN6p4G1z9XBQH1H3B2FRfgb96BjB1eBGa3eC8e/QIDAQAB;",default,True,False
rn.gov.br,True,v=spf1  -all,True,True,v=DMARC1; p=reject; rua=mailto:dmarc@zimbra.cotic.rn.gov.br,True,True,,,False,False
rni.gov.br,True,,False,False,,False,False,,,False,False
ro.gov.br,False,,False,False,,False,False,,,False,False
rpp.gov.br,False,,False,False,,False,False,,,False,False
rr.gov.br,False,,False,False,,False,False,,,False,False
rrc.gov.br,False,,False,False,,False,False,,,False,False
rs.gov.br,True,,False,False,v=DMARC1; p=none; sp=none; pct=10; rua=mailto:dmarc@procergs.rs.gov.br; ruf=mailto:dmarc@procergs.rs.gov.br; fo=1,True,False,,,False,False
ruralminas.gov.br,False,,False,False,,False,False,,,False,False
saude.gov.br,True,v=spf1 ip4:189.28.129.7 ip4:189.28.130.8 ip4:189.28.129.17 ip4:189.28.129.18 ip4:189.28.129.19 ip4:189.28.129.25 ip4:189.9.35.150 include:spf.protection.outlook.com include:spf.messagelabs.com -all,True,True,v=DMARC1; p=none,True,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuV/6o9Fg6W+CxyFTRTpikODLjRhrbPKCCcEhKvwbQqaR32CsnBf6tokbvZJxsHHBfHUcTfcnJCfRjy803cFs5UQXGRgada1xTSWSgHhzvyGGKkXDJpuwCJHRlQ2C5yZP3ZOLqDzStdExlATBKd9YnoPIwA0xGtNOEiK7fmGANfsApnNK+QtPXM4H51Wv1/qpG"" ""+3NAut47rbg+a6APAankmVu3HoGXxdt0ijApp/4pkJbrsIl1RoY+YLIPZykx+akQtwjHbvmEv8cLLh/JnaDWaJKGuc0gGQtB4eTk0lxV0lTnJ1C0vnzKZKyWQ1u/S1Qy4QV47j1i4ltq7HGb/psLQIDAQAB;",selector1,True,False
sc.gov.br,True,,False,False,,False,False,"k=rsa; t=s; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAyusgrEtVSOndPK7Ru+NVvUWG2C40sdGb7LnwweqGiuLDURf9R+cCH332iNn+OOIRmwerb4n0AkPD6SLvhIiE6YeTKW4hyp2KEfPuRIXJ0tKT1PpOW6mXQDkmVDnNWtgkd3JHvyYlwQoJUBifKPGsEIEfc8XJYX85DvRL6SkkEgRaxMXvBcQJFKy9O5pXGn97XtWhb"" ""+rNvq5pwv6I9ywazI8eQ8iF61GqDB9hZU9De5QGJwhhitlgxHCjSequnjMyYCnSKeZ/3yjQZKNWJyGoPwaZg89EL2UBke/oiAWf9bjirg0/1iyOviXMlx21tDdxBRM6+wvHbbODNnR0E7KDLQIDAQAB",s1,True,True
scdp.gov.br,False,,False,False,,False,False,,,False,False
scnet.gov.br,False,,False,False,,False,False,,,False,False
sdh.gov.br,False,,False,False,,False,False,,,False,False
se.gov.br,True,v=spf1 redirect=_spf.se.gov.br,True,False,,False,False,,,False,True
seade.gov.br,True,v=spf1 include:spf.protection.outlook.com ip4:201.55.54.0/24 ip4:54.233.144.4/32 ip4:201.55.54.78  include:spf.comunique-se.com.br include:correio-spfsmtp.prodesp.sp.gov.br ip4:200.144.6.0/24 ip4:200.144.6.62/32 -all,True,True,v=DMARC1; p=quarantine; rua=mailto:dmarc@seade.gov.br; ruf=mailto:dmarc@seade.gov.br; sp=quarantine,True,True,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAurkNMohBwg+BH1P+JadvSyPNOBLBZf6O0LOU6oJItZZ6//oHtsyIzXQsPEfQsSkbo0p4v0FxnIrnlFhZ6OhXnRfD3XIlmerEyqd8+rXXWVqzuTZB447doY8fEeM63Z/7eVHbrP3rgZzG5ZW9BFpx9bWDDlnShYO8iYripgT29cVcvp8vHTwTDb3iTinkXlNJx"" ""+OjBPnVb7M1axBuoy1HnhBfqkpJa9sH7Js9gQXSmiPPoNnDvQnC7GX/fhD8EE89sWDBUWTGjcgkhR3/5go+f/LjmdBQLacKs8UpmroOO4rmkB0IY2DsbqQQGrecIR38K54k64o6jjsWGP6gTSmRjQIDAQAB;",selector1,True,True
secgeral.gov.br,True,v=spf1 ip4:170.246.252.0/23 ip4:177.15.129.0/24 -all,True,True,,False,False,,,False,True
secom.gov.br,False,,False,False,,False,False,,,False,False
secretaria-geral.gov.br,True,v=spf1 ip4:170.246.252.0/23 ip4:177.15.129.0/24 -all,True,True,,False,False,,,False,True
secretariadegoverno.gov.br,True,v=spf1 ip4:170.246.252.0/23 ip4:177.15.129.0/24 -all,True,True,,False,False,,,False,True
secretariageral.gov.br,True,v=spf1 ip4:170.246.252.0/23 ip4:177.15.129.0/24 -all,True,True,,False,False,,,False,True
sedh.gov.br,True,v=spf1 mx -all,True,True,,False,False,,,False,False
segov.gov.br,True,v=spf1 ip4:170.246.252.0/23 ip4:177.15.129.0/24 -all,True,True,,False,False,,,False,True
seguranca.gov.br,True,v=spf1 include:_spfmsp.seguranca.gov.br include:_spf6msp.seguranca.gov.br include:_spfmja.mj.gov.br -all,True,True,,False,False,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDKvuBQ8b3/uWlCujg5A1idEuIPwtPJpf7EvaqoFlBe5wC7em6brep7pCi88GjTyaoZ/yJRRP+3r3X4kyittKZTwTqe7z7wUnh+TDEEzgencr+do9X7gSyXi31yLGDgLExUSNTSfKKrBvRCt1TZtMyDjKFm50HzbCOWDKunlv6AgQIDAQAB,default,True,False
sei.gov.br,False,,False,False,,False,False,,,False,False
seiatos.gov.br,False,,False,False,,False,False,,,False,False
selic.gov.br,False,,False,False,,False,False,,,False,False
seliganacaixa.gov.br,False,,False,False,,False,False,,,False,False
semanaenef.gov.br,False,,False,False,,False,False,,,False,False
sembarreiras.gov.br,False,,False,False,,False,False,,,False,False
seminariobrasildigital.gov.br,False,,False,False,,False,False,,,False,False
sena.gov.br,False,,False,False,,False,False,,,False,False
senad.gov.br,True,v=spf1 include:spf.protection.outlook.com -all,True,True,,False,False,,,False,False
senado.gov.br,True,v=spf1 mx ip4:201.54.48.141 ip4:201.54.48.142 ip4:201.54.48.143 ip4:201.54.48.92 ip4:201.54.48.93 ip4:201.54.48.29 ip4:201.54.48.30 include:spf.protection.outlook.com -all,True,True,,False,False,v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDMgf4zD9fe1sgydVSjSOMdbq1qKbx9+S1t0I3LfM2vXL0+INviNJGsCVLIvSU1GYaOppLb5SKHeNnQSYmDFlr1OLrzuMgtpI3oSD+TCrxrLfB8EcZh1C4ZYRIPrwhPvysEjfLzSR9hS83x9iJB7XLM+nikU+zuY610SJOq++Yf4wIDAQAB;,selector1,True,False
senador.gov.br,True,v=spf1 mx ip4:201.54.48.141 ip4:201.54.48.142 ip4:201.54.48.143 ip4:201.54.48.92 ip4:201.54.48.93 ip4:201.54.48.29 ip4:201.54.48.30 include:spf.protection.outlook.com -all,True,True,,False,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1JQV7eV/X61/h6Ymc3lEo/yhs074fjdZLzLECiPlTA5Opf9VTFgBSsBP65xJFKTam/M/nfyU+3LGb/TlokZLVTdYfNlXnZrToWiG93EIuVU/9s2UxWSkypbeypldzssiQfgu2Y32yYXNSjOi7Q70xIdMOp6vxIilyPTGpJLO83gbylT7MeD6oTYmVAbGraLoM"" ""kZoqM6GM2x3jlzrt7cZiVz52ZHMeQtFHsx+QcizO9cOqLuyvONyVstyrNYxuJIiQ8na+WWY+XWMxpcQkcQylPkVnzkNo+Km4IYB/oqw5amZ0HZawxNA/Fp4hYalnRtRK1iJpWOGswLX8J5Qc7nYuQIDAQAB;",selector1,True,False
senadora.gov.br,True,v=spf1 mx ip4:201.54.48.141 ip4:201.54.48.142 ip4:201.54.48.143 ip4:201.54.48.92 ip4:201.54.48.93 ip4:201.54.48.29 ip4:201.54.48.30 include:spf.protection.outlook.com -all,True,True,,False,False,"v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAn2bJqlHCFCLU+L817O8WpEbLzw/pgIJEPUIytyLOXmTzMM+vVP+LYJSCQH3UIIbhLo2M5Obpcgze2Uovff1xbh6zyKkQm2aPJIhFC0lF0YW5UVmQWJCUvq1nwuJeSNZTLzA7mTRqCe4IsC49OZEBCgQLEGvJFBxVgqAZmHawsJ+B9Oy1N7RuSUsWKNiKuR0pg"" ""5w/zFW/cFtWonAxnBY0gR9MJ3BTYbbOx1IZOAFfzyFju/15+fZzU/rOgfxP8p198S1Ud3vn7bmkkJoWxm18eSxmbazr0v6kyC7iPkCPsoYhPU409tmzDdOfkk7TxQXfqW/2988Ts6iNxqZ3DToT1QIDAQAB;",selector1,True,False
senasp.gov.br,False,,False,False,,False,False,,,False,False
seppir.gov.br,False,,False,False,,False,False,,,False,False
serpro.gov.br,True,v=spf1 ip4:161.148.19.201/32 ip4:161.148.19.202/32 ip4:161.148.21.192/26 ip4:161.148.50.192/26 include:spf.protection.outlook.com -all,True,True,v=DMARC1; p=quarantine ; rua=mailto:dmarc@serpro.gov.br; ruf=mailto:dmarc@serpro.gov.br; adkim=r; aspf=r; pct=20; sp=quarantine,True,True,"v=DKIM1; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxtk/t+eUT3xCypa0ED6jFOesMzJi"" ""enrzAG8U8He8yXHitacTp55PYIGQ+z9ds2MyZhntHgPfyJNZtFXK4sCnUsjmEJR5/btLhrP55GwNyD10FRIWupNcYa8wQAiUFG4bgKY7jDvVHbjP9PL++RgUdQeMI7Iv"" ""I0pCCdg4EkSB1vQ/Rmx6N8pHzz0mxdiaNP2DVz3XpG5neiItzJO7kws7rCohgHE0eepoc9sB4IcR94IZ3LPbZ22rEqKbAO1VkgXY73oX6PfWeJ8o5MxmRATkVxONN/PX"" ""2vNTMbDKKy42a/3QyhPo88jfAAO/sDZnbQfL7cep2KbTMXq46nGQdKhXowIDAQAB",selector2,True,False
serprolabs.gov.br,False,,False,False,,False,False,,,False,False
